Cited Journal Data: ARTIFICIAL INTELLIGENCE,,,,,,,,,,,,,,
,Impact Factor,Citing Journal,All Yrs,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,Rest
322,0.407,TURK J ELECTR ENG CO,4,0,0,1,1,0,0,0,0,0,0,2
323,3.037,USER MODEL USER-ADAP,4,0,0,0,0,0,0,0,0,1,0,3
324,0.667,VIRTUAL REAL-LONDON,4,0,0,0,0,0,0,0,0,0,0,4
325,,WASH LAW REV,4,0,0,0,1,1,1,0,0,0,0,1
326,,2014 IEEE 1 INT,3,0,0,0,0,0,0,0,0,0,0,3
327,,2014 IEEE INT,3,0,0,0,0,0,0,0,0,0,0,3
328,,2014 IEEE INT C,3,0,0,0,0,0,2,0,0,0,0,1
329,,2014 IEEE INT C AUT,3,0,0,0,0,0,0,0,0,0,0,3
330,,2014 INT C MECH ENG,3,0,0,0,0,0,0,0,1,0,0,2
331,,5 INT C INF INT,3,0,1,0,1,0,0,0,0,0,0,1
332,4.096,ACM T GRAPHIC,3,0,0,0,0,0,0,0,0,0,0,3
333,1.627,ADV ENG INFORM,3,0,0,0,0,0,0,0,0,0,0,3
334,0.500,AFR J TRADIT COMPLEM,3,0,0,0,1,0,1,0,0,0,0,1
335,2.748,AICHE J,3,0,0,0,0,0,0,0,0,0,0,3
336,1.784,APPL OPTICS,3,0,0,0,0,0,0,0,0,0,0,3
337,3.020,AUTOMATICA,3,0,0,0,0,0,0,1,0,0,0,2
338,2.747,BBA-PROTEINS PROTEOM,3,0,0,0,0,0,0,0,0,0,0,3
339,0.593,BIOSEMIOTICS-NETH,3,0,0,0,1,0,0,0,2,0,0,0
340,,C IND ELECT APPL,3,0,0,0,0,0,0,0,0,0,0,3
341,0.598,CHIN J MECH ENG-EN,3,0,0,0,1,0,0,0,0,0,0,2
342,2.542,CIRP ANN-MANUF TECHN,3,0,0,0,1,0,0,0,0,0,0,2
343,0.296,COMPUT APPL ENG EDUC,3,0,0,0,0,0,0,0,0,0,0,3
344,1.761,COMPUT ELECTRON AGR,3,0,0,0,0,1,0,0,0,0,0,2
345,0.477,COMPUT SCI INF SYST,3,0,0,0,1,0,0,1,1,0,0,0
346,,CONSCIOUS COGN,3,0,0,0,0,0,0,0,0,0,0,3
347,5.128,CORTEX,3,0,0,0,0,0,0,0,0,0,0,3
348,,DES AUT CON,3,0,0,0,0,0,0,0,0,0,0,3
349,1.295,DESIGN STUD,3,0,0,0,0,0,0,0,0,1,0,2
350,0.802,DISCRETE APPL MATH,3,0,0,0,0,1,0,0,1,0,0,1
351,0.696,DISCRETE OPTIM,3,0,0,1,0,0,1,0,1,0,0,0
352,0.957,ELECTRON J STAT,3,0,1,0,0,1,0,1,0,0,0,0
353,2.884,ENERG BUILDINGS,3,0,0,0,0,0,0,0,0,0,0,3
354,1.502,ENTROPY-SWITZ,3,0,0,0,0,0,0,0,0,0,0,3
355,,ETHICS INF TECHNOL,3,0,0,0,0,0,0,0,0,1,0,2
356,1.345,EUR PHYS J B,3,0,0,0,1,0,0,0,0,1,0,1
357,1.548,EXP MECH,3,0,0,0,0,0,0,0,0,0,0,3
358,,GAME ECON BEHAV,3,0,0,0,0,1,0,0,0,0,0,2
359,,HUM FACTOR ERGON MAN,3,0,0,0,0,0,0,0,0,0,0,3
360,2.571,IEEE COMPUT INTELL M,3,0,0,0,0,0,0,0,0,0,0,3
361,,IEEE GLOB ENG EDUC C,3,0,1,0,0,0,0,0,0,0,2,0
362,,IEEE INT CONF CON AU,3,0,0,0,0,0,0,0,0,1,0,2
363,1.659,IEEE T COMPUT,3,0,0,0,2,0,0,0,0,0,0,1
364,2.787,IEEE T SIGNAL PROCES,3,0,0,0,0,0,0,0,0,1,0,2
365,1.978,IEEE T VEH TECHNOL,3,0,0,0,0,0,0,0,1,0,0,2
366,3.427,IEEE-ASME T MECH,3,0,0,0,0,0,0,0,0,0,0,3
367,1.371,IIE TRANS,3,0,0,0,0,0,0,0,0,0,0,3
368,1.587,IMAGE VISION COMPUT,3,0,0,0,0,0,2,0,0,0,0,1
369,,INF TECHN COMP APPL,3,0,0,0,0,0,0,1,0,0,0,2
370,1.046,INFORM SOFTWARE TECH,3,0,0,0,0,0,0,0,0,0,1,2
371,,INFORM SYST RES,3,0,0,0,0,0,0,0,0,0,0,3
372,,INFORMAL LOG,3,0,0,0,0,0,0,0,0,0,0,3
373,1.077,INFORMS J COMPUT,3,0,0,0,0,0,1,0,0,0,0,2
374,0.582,INT ARAB J INF TECHN,3,0,0,1,0,0,0,0,0,0,0,2
375,,INT C ART INT SOFTW,3,0,0,0,0,0,0,0,0,0,0,3
376,,INT C COMP SUPP COOP,3,0,0,1,0,0,0,0,0,0,0,2
377,,INT C EL CONTR AUT,3,0,0,0,0,0,0,0,0,0,0,3
378,0.554,INT J AD HOC UBIQ CO,3,0,0,0,0,0,0,0,1,0,0,2
379,1.346,INT J ADAPT CONTROL,3,0,0,0,1,0,1,0,0,0,0,1
380,,INT J COMMUN SYST,3,0,0,1,1,0,0,0,0,0,0,1
381,1.707,INT J COMPUT ASS RAD,3,0,0,0,0,0,0,0,0,0,0,3
382,0.746,INT J COMPUT COMMUN,3,0,0,0,0,0,0,0,0,0,0,3
383,0.665,INT J DISTRIB SENS N,3,0,0,0,0,0,0,0,1,0,0,2
384,0.691,INT J HUM ROBOT,3,0,0,0,0,0,0,0,0,0,0,3
385,1.207,INT J SOC ROBOT,3,0,0,0,0,0,0,0,0,0,2,1
386,,INT PARALL DISTRIB P,3,0,0,0,0,0,0,0,0,2,0,1
387,0.977,INT T OPER RES,3,0,0,1,0,0,0,0,0,0,0,2
388,1.268,INTERACT COMPUT,3,0,0,0,0,0,0,0,0,0,0,3
389,0.522,IRBM,3,0,0,0,0,0,1,0,0,0,0,2
390,2.984,ISA T,3,0,0,0,0,0,0,0,0,0,0,3
391,1.394,J ACM,3,0,0,0,0,0,0,0,0,1,0,2
392,3.504,J AM MED INFORM ASSN,3,0,0,0,0,0,0,0,0,1,0,2
393,1.183,J APPL REMOTE SENS,3,0,0,0,0,0,0,0,0,0,0,3
394,,J ASSOC INF SCI TECH,3,0,1,0,0,0,0,0,0,0,1,1
395,0.842,J CONSTR ENG M,3,0,0,0,0,0,1,0,0,1,0,1
396,0.528,J ELECTR ENG TECHNOL,3,0,0,0,0,0,0,0,0,1,0,2
397,1.430,J FIELD ROBOT,3,0,0,0,0,0,0,0,0,0,0,3
398,1.552,J MATH IMAGING VIS,3,0,0,0,0,0,0,0,0,0,0,3
399,0.838,J MECH SCI TECHNOL,3,0,1,0,0,0,0,0,0,0,0,2
400,2.653,J PROCESS CONTR,3,0,0,1,0,0,0,0,0,0,1,1
401,3.801,J STAT SOFTW,3,0,0,0,0,1,0,0,0,0,0,2
402,0.466,J UNIVERS COMPUT SCI,3,0,0,0,0,0,0,0,0,0,0,3
403,,LECT N BIOINFORMAT,3,0,0,1,0,0,0,0,0,0,0,2
404,,LECT NOTES BUS INF P,3,0,0,0,0,1,0,0,0,0,0,2
405,1.726,MED BIOL ENG COMPUT,3,0,0,0,0,0,0,0,0,0,0,3
406,1.045,MOBILE NETW APPL,3,0,0,0,0,1,0,0,0,0,0,2
407,3.210,MOL BIOSYST,3,0,0,0,0,0,0,0,0,0,0,3
408,0.479,NEURAL NETW WORLD,3,0,0,0,0,1,0,0,0,0,0,2
409,6.357,NEUROIMAGE,3,0,0,0,0,0,0,1,0,0,0,2
410,1.624,OPTIM METHOD SOFTW,3,0,0,0,0,0,1,0,0,0,0,2
411,0.987,OR SPECTRUM,3,0,0,0,1,0,1,0,0,1,0,0
412,0.646,PATTERN ANAL APPL,3,0,0,0,0,0,0,0,0,0,0,3
413,7.478,PHYS LIFE REV,3,0,0,0,0,0,0,0,0,0,2,1
414,4.620,PLOS COMPUT BIOL,3,0,0,0,0,0,0,0,0,0,0,3
415,,PROCEDIA ENGINEER,3,0,0,0,0,0,0,0,0,1,0,2
416,,PROF PSYCHOL-RES PR,3,0,0,0,0,0,0,0,0,0,0,3
417,,REV POLICY RES,3,0,0,0,0,0,0,0,0,0,0,3
418,1.462,SIGNAL PROCESS-IMAGE,3,0,0,0,0,0,0,0,0,0,0,3
419,3.469,SOL ENERGY,3,0,0,0,0,1,0,0,0,0,0,2
420,,T GIS,3,0,0,0,0,0,0,0,0,0,0,3
421,0.553,TRANSPORT-VILNIUS,3,0,0,0,0,0,0,1,0,0,0,2
422,0.475,UNIVERSAL ACCESS INF,3,0,0,0,0,3,0,0,0,0,0,0
423,0.957,VISUAL COMPUT,3,0,0,0,0,0,1,0,0,0,0,2
424,,2014 10 INT C DIG,2,0,0,0,0,0,0,0,0,0,0,2
425,,2014 11 INT C EL,2,0,0,0,0,0,0,0,0,0,0,2
426,,2014 12 INT S MOD,2,0,0,0,1,0,0,0,0,0,0,1
427,,2014 IEEE 9 INT S,2,0,0,0,0,1,0,0,0,0,0,1
428,,2014 IEEE INN SMART,2,0,0,0,0,0,0,0,0,0,0,2
429,,2014 IEEE INT INSTR,2,0,0,1,0,0,0,0,0,0,0,1
430,,2014 SOFTW EV WEEK,2,0,0,1,0,0,0,0,0,0,0,1
431,0.895,ACM T ALGORITHMS,2,0,0,0,0,0,0,0,0,0,0,2
432,0.503,ACM T ARCHIT CODE OP,2,0,0,0,0,0,1,0,0,0,0,1
433,1.079,ACM T COMPUT-HUM INT,2,0,0,0,0,1,0,0,0,0,0,1
434,0.686,ACM T DES AUTOMAT EL,2,0,0,0,0,0,0,0,0,0,0,2
435,0.690,ACM T INFORM SYST SE,2,0,0,0,0,0,1,0,0,0,0,1
436,0.930,ACM T KNOWL DISCOV D,2,0,0,0,0,0,0,1,0,0,0,1
437,4.465,ACTA MATER,2,0,0,0,0,0,0,0,0,0,0,2
438,0.649,ACTA POLYTECH HUNG,2,0,0,1,1,0,0,0,0,0,0,0
439,0.435,AD HOC SENS WIREL NE,2,0,0,0,0,0,0,0,0,0,1,1
440,1.493,ADV CHEM PHYS,2,0,0,0,0,0,0,0,0,1,1,0
441,1.402,ADV ENG SOFTW,2,0,0,0,0,0,1,0,0,0,0,1
442,,ADV INTEL SOFT COMPU,2,0,0,0,1,0,0,0,0,0,0,1
443,0.575,ADV MECH ENG,2,0,0,0,0,0,0,0,0,0,0,2
444,1.193,AGR ECON-BLACKWELL,2,0,0,0,1,0,0,0,0,0,0,1
445,1.207,AIAA J,2,0,0,0,0,0,0,0,0,0,0,2
446,,ANIMATION,2,0,0,0,0,0,0,0,0,0,0,2
447,0.820,ANN I STAT MATH,2,0,0,0,0,0,0,0,0,1,0,1
448,,ANN IEEE SYST CONF,2,0,0,0,0,0,0,0,0,0,0,2
449,,APPL GEOGR,2,0,0,0,0,0,0,0,0,0,0,2
450,,ASLIB J INFORM MANAG,2,0,0,0,0,0,0,0,0,0,0,2
451,5.993,ASTROPHYS J,2,0,0,0,0,0,0,0,0,0,0,2
452,0.415,AUST NZ J STAT,2,0,0,0,0,0,0,1,0,0,0,1
453,1.343,BAYESIAN ANAL,2,0,0,0,0,1,0,1,0,0,0,0
454,4.981,BIOINFORMATICS,2,1,0,0,0,1,0,0,0,0,0,0
455,2.354,BIOINSPIR BIOMIM,2,0,0,0,0,0,0,0,0,0,0,2
456,1.830,BMC MED INFORM DECIS,2,0,0,0,0,0,0,0,0,0,0,2
457,,C HUM SYST INTERACT,2,0,0,0,0,0,1,0,0,0,1,0
458,,CAN J PHILOS,2,0,0,0,0,0,0,0,0,0,0,2
459,,CAN PUBLIC ADMIN,2,0,0,0,1,0,0,1,0,0,0,0
460,0.344,CHINA COMMUN,2,0,0,2,0,0,0,0,0,0,0,0
461,3.430,CLIMATIC CHANGE,2,0,0,0,0,1,0,1,0,0,0,0
462,6.035,COCHRANE DB SYST REV,2,0,0,0,0,0,0,0,0,0,0,2
463,1.308,COGN TECHNOL WORK,2,0,0,0,0,0,0,0,0,0,0,2
464,0.480,COMP GEOM-THEOR APPL,2,0,0,0,0,0,0,0,0,0,0,2
465,0.463,COMPUT ANIMAT VIRT W,2,0,0,0,0,0,0,0,0,0,0,2
466,2.054,COMPUT GEOSCI-UK,2,0,0,0,0,1,0,0,0,0,1,0
467,0.840,COMPUT MATH ORGAN TH,2,0,0,0,0,0,0,0,0,0,0,2
468,1.256,COMPUT NETW,2,0,0,0,0,1,0,0,0,0,0,1
469,1.031,COMPUT SECUR,2,0,0,0,0,0,0,0,0,0,0,2
470,0.537,CONTROL ENG APPL INF,2,0,0,0,0,0,0,0,0,0,0,2
471,1.814,CONTROL ENG PRACT,2,0,0,0,0,0,0,0,0,0,0,2
472,0.921,CURR BIOINFORM,2,0,0,0,0,0,0,0,0,0,0,2
473,9.571,CURR BIOL,2,0,0,0,0,0,0,0,0,0,0,2
474,3.621,CURR MOL MED,2,0,0,0,0,0,0,0,0,0,0,2
475,6.628,CURR OPIN NEUROBIOL,2,0,0,0,0,0,0,0,0,0,1,1
476,,DECIS ANAL,2,0,1,0,1,0,0,0,0,0,0,0
477,1.173,DESALIN WATER TREAT,2,0,0,0,0,0,0,0,0,0,0,2
478,,DEVELOPMENTAL SCI,2,0,0,0,0,0,0,0,0,0,0,2
479,,DIGIT CREAT,2,0,0,0,0,0,0,0,0,0,0,2
480,1.256,DIGIT SIGNAL PROCESS,2,0,0,0,0,0,0,0,0,0,0,2
481,2.321,ECOL MODEL,2,0,1,0,0,1,0,0,0,0,0,0
482,,EDUC PSYCHOL REV,2,0,0,0,0,0,0,0,0,0,0,2
483,1.482,ELECTRON COMMER R A,2,0,0,0,0,0,0,0,0,0,1,1
484,1.403,ENVIRON PROG SUSTAIN,2,0,2,0,0,0,0,0,0,0,0,0
485,,EPJ WEB CONF,2,0,0,0,0,0,0,0,0,0,0,2
486,,ETR&D-EDUC TECH RES,2,0,0,0,0,0,0,0,0,0,0,2
487,1.195,EUR J PHILOS SCI,2,0,0,0,0,0,0,0,0,0,0,2
488,,EURASIA J MATH SCI T,2,0,0,0,0,0,0,0,0,1,0,1
489,1.040,FLOW MEAS INSTRUM,2,0,0,0,0,0,0,0,0,0,0,2
490,3.261,FRONT NEUROINFORM,2,0,0,0,0,0,0,0,0,0,0,2
491,2.597,GENET EPIDEMIOL,2,0,0,0,0,1,0,1,0,0,0,0
492,2.785,GEOMORPHOLOGY,2,0,0,0,0,0,0,0,0,0,1,1
493,,GOV INFORM Q,2,0,0,0,1,0,0,1,0,0,0,0
494,1.049,GRAPH MODELS,2,0,0,0,0,0,0,0,0,0,0,2
495,,HEALTH CARE MANAG SC,2,0,0,0,0,0,0,0,0,0,0,2
496,,I-PERCEPTION,2,0,0,0,0,0,0,0,0,0,0,2
497,1.438,IEEE ACM T COMPUT BI,2,0,0,1,0,0,0,0,0,0,0,1
498,,IEEE ASME INT C ADV,2,0,0,0,0,0,0,0,0,0,0,2
499,,IEEE COMPUT SOC CONF,2,0,0,0,0,0,0,0,0,0,0,2
500,,IEEE CONF COMPUT,2,0,0,0,0,0,0,0,0,0,0,2
501,,IEEE INT SYMP INFO,2,0,0,0,0,0,0,0,0,0,0,2
502,1.713,IEEE INTERNET COMPUT,2,0,0,0,0,1,0,0,0,0,0,1
503,2.373,IEEE J-STSP,2,0,0,0,0,0,0,0,0,0,0,2
504,0.326,IEEE LAT AM T,2,0,0,0,0,0,0,0,0,0,0,2
505,1.694,IEEE MULTIMEDIA,2,0,0,0,0,0,0,0,0,0,1,1
506,1.053,IEEE SOFTWARE,2,0,0,0,0,0,0,0,0,0,0,2
507,1.992,IEEE T COMMUN,2,0,0,0,0,0,0,0,0,0,0,2
508,1.003,IEEE T COMPUT AID D,2,0,0,0,0,1,0,0,0,0,0,1
509,1.103,IEEE T ENG MANAGE,2,0,0,0,0,0,0,0,0,0,0,2
510,1.756,IEEE T IND APPL,2,0,0,0,0,0,0,0,0,0,0,2
511,1.283,IEEE T LEARN TECHNOL,2,0,0,0,0,0,0,0,0,0,0,2
512,2.543,IEEE T MOBILE COMPUT,2,0,0,0,0,0,0,0,0,0,0,2
513,2.814,IEEE T POWER SYST,2,0,0,0,0,0,0,0,0,0,0,2
514,1.000,IEEE T SEMICONDUCT M,2,0,0,0,0,0,0,0,0,0,0,2
515,3.049,IEEE T SERV COMPUT,2,0,0,0,0,0,0,0,0,0,0,2
516,4.252,IEEE T SMART GRID,2,0,0,0,0,0,0,0,0,0,0,2
517,0.963,IET COMPUT VIS,2,0,0,0,0,0,0,0,0,0,0,2
518,0.753,IET IMAGE PROCESS,2,0,0,0,0,0,0,0,0,0,0,2
519,2.587,IND ENG CHEM RES,2,0,0,0,0,0,0,0,0,0,0,2
520,0.635,IND ROBOT,2,0,0,0,0,0,0,0,0,0,0,2
521,0.623,INF TECHNOL CONTROL,2,0,0,0,0,0,0,0,0,0,0,2
522,0.873,INFORMATICA-LITHUAN,2,0,0,2,0,0,0,0,0,0,0,0
523,,INT C INFO SCI APPL,2,0,0,0,0,0,0,0,0,0,0,2
524,,INT CONF ELECTRO INF,2,0,0,0,0,0,0,0,0,0,0,2
525,1.012,INT J COMPUT INTEG M,2,0,0,0,0,0,0,0,1,0,0,1
526,0.954,INT J CONTROL AUTOM,2,0,0,0,0,0,0,0,0,0,0,2
527,2.418,INT J ENERG RES,2,0,0,0,0,0,0,0,0,0,0,2
528,1.095,INT J FUZZY SYST,2,0,0,0,0,0,0,0,0,0,1,1
529,1.637,INT J GEN SYST,2,0,0,0,0,0,0,0,0,0,0,2
530,0.850,INT J HUM-COMPUT INT,2,0,0,0,0,0,0,0,1,0,0,1
531,3.313,INT J HYDROGEN ENERG,2,0,0,0,1,0,0,0,0,0,0,1
532,0.396,INT J IND ENG-THEORY,2,0,0,0,0,0,0,0,0,0,0,2
533,0.408,INT J ROBOT AUTOM,2,0,0,0,0,0,0,0,0,0,0,2
534,0.362,INT J SOFTW ENG KNOW,2,0,0,1,0,0,0,0,0,0,0,1
535,0.429,INT J TECHNOL DES ED,2,0,0,0,0,0,0,0,0,0,0,2
536,0.911,INT J UNCONV COMPUT,2,0,0,0,0,0,1,0,0,0,0,1
537,,INT SYM MIX AUGMENT,2,0,0,0,0,0,0,0,0,0,0,2
538,,INT SYM QUAL ELECT,2,0,1,0,0,0,0,0,0,0,0,1
539,0.658,INTEL SERV ROBOT,2,0,0,0,0,0,0,0,0,0,0,2
540,,INTERACT LEARN ENVIR,2,0,0,0,0,0,0,1,0,0,0,1
541,1.606,J ADV TRANSPORT,2,0,0,0,0,0,0,0,0,0,1,1
542,0.520,J CENT SOUTH UNIV,2,0,0,0,0,0,0,0,0,0,0,2
543,2.952,J CHEM PHYS,2,0,0,0,0,0,0,0,0,0,0,2
544,4.547,J CHEMINFORMATICS,2,0,0,0,0,0,0,0,0,0,0,2
545,0.104,J CHIN SOC MECH ENG,2,0,0,0,0,0,0,1,0,0,0,1
546,0.939,J COMB OPTIM,2,0,0,0,0,0,0,0,0,0,0,2
547,1.995,J CRIT CARE,2,0,0,0,0,0,1,1,0,0,0,0
548,1.040,J EARTH SYST SCI,2,0,0,1,0,0,0,0,0,0,0,1
549,,J EDUC PSYCHOL,2,0,0,0,0,0,0,0,0,0,0,2
550,2.060,J ENG TECHNOL MANAGE,2,0,0,0,0,0,0,0,0,0,0,2
551,2.723,J ENVIRON MANAGE,2,0,0,0,0,0,0,0,0,0,0,2
552,3.358,J EXP PSYCHOL HUMAN,2,0,0,0,0,0,0,0,0,0,0,2
553,1.287,J GLOBAL OPTIM,2,0,0,0,0,0,1,0,0,0,0,1
554,1.291,J GUID CONTROL DYNAM,2,0,0,0,0,1,1,0,0,0,0,0
555,,J HEALTH COMMUN,2,0,0,0,2,0,0,0,0,0,0,0
556,0.754,J HEALTHC ENG,2,0,0,0,0,0,0,0,0,1,1,0
557,,J LINGUIST,2,0,0,0,0,0,0,1,1,0,0,0
558,1.406,J LOSS PREVENT PROC,2,0,0,0,0,0,0,0,0,0,0,2
559,1.243,J MATH PHYS,2,0,0,0,0,0,0,0,0,0,0,2
560,3.428,J MED INTERNET RES,2,0,0,0,0,1,0,0,0,0,0,1
561,0.346,J MULT-VALUED LOG S,2,0,0,0,0,0,0,0,0,0,0,2
562,0.797,J MULTIMODAL USER IN,2,0,0,0,0,1,0,0,1,0,0,0
563,1.416,J PETROL SCI ENG,2,0,0,0,0,1,0,0,0,0,0,1
564,1.583,J PHYS A-MATH THEOR,2,0,0,0,0,0,0,0,0,0,0,2
565,,J PHYS CONF SER,2,0,0,0,0,1,1,0,0,0,0,0
566,0.588,J SPAT SCI,2,0,0,1,0,1,0,0,0,0,0,0
567,0.858,J SUPERCOMPUT,2,0,0,0,0,0,1,0,0,0,0,1
568,0.440,J SYST ARCHITECT,2,0,0,0,0,0,0,0,0,0,0,2
569,0.457,J SYST SCI COMPLEX,2,0,0,0,0,0,0,0,0,1,0,1
570,0.722,J TEXT I,2,0,0,0,1,0,0,0,0,0,0,1
571,2.393,J VISION,2,0,0,0,0,0,0,0,0,0,0,2
572,0.361,J WEB ENG,2,0,0,0,0,0,0,0,0,0,0,2
573,,JUDGM DECIS MAK,2,0,0,0,1,0,0,1,0,0,0,0
574,,KNOWL ORGAN,2,0,0,1,0,0,1,0,0,0,0,0
575,,KRITERION-BELO HORIZ,2,0,0,0,0,0,0,0,0,0,0,2
576,,LEARN INSTR,2,0,0,0,0,0,0,0,0,0,0,2
577,1.653,MATH GEOSCI,2,0,0,0,0,0,0,0,0,0,0,2
578,1.433,MEAS SCI TECHNOL,2,0,0,0,0,0,0,0,0,0,0,2
579,,MECH 2013 REC TECHN,2,0,0,0,0,0,0,0,0,0,0,2
580,3.453,MICROPOR MESOPOR MAT,2,0,0,0,0,0,0,0,0,0,0,2
581,5.311,MIS QUART,2,0,0,0,0,0,0,0,0,0,0,2
582,1.647,MOL INFORM,2,0,0,0,0,0,0,0,0,0,0,2
583,0.757,NAT COMPUT,2,0,0,0,0,0,0,0,0,0,0,2
584,1.719,NAT HAZARDS,2,0,0,0,0,0,0,0,0,0,0,2
585,1.448,NEURAL PROCESS LETT,2,0,0,0,0,0,0,0,0,0,0,2
586,3.302,NEUROPSYCHOLOGIA,2,0,1,0,0,0,0,0,0,0,0,1
587,0.821,NEW GENERAT COMPUT,2,0,1,0,0,0,0,0,0,0,0,1
588,,ONOMAZEIN,2,0,0,0,0,0,0,0,0,0,0,2
589,3.488,OPT EXPRESS,2,0,0,0,0,0,0,0,0,0,0,2
590,,P 2014 2 IEEE INT C,2,0,0,0,0,0,0,0,0,0,0,2
591,,P 2014 INT C COLL,2,0,0,0,0,0,0,0,0,0,0,2
592,,P 2014 INT C MAN,2,0,0,1,0,0,1,0,0,0,0,0
593,0.860,P I MECH ENG O-J RIS,2,0,0,0,0,0,0,0,0,0,1,1
594,,PHILOS ISSUES,2,0,0,0,0,0,0,0,0,0,0,2
595,,PHILOS PHENOMEN RES,2,0,0,0,0,0,0,0,0,0,0,2
596,,PHILOS STUD,2,0,0,0,0,0,0,0,0,0,0,2
597,1.732,PHYSICA A,2,0,0,0,0,1,0,0,0,0,0,1
598,1.808,PHYSIOL MEAS,2,0,0,0,0,0,0,0,0,0,0,2
599,0.330,POL MARIT RES,2,0,0,0,0,0,1,0,0,0,0,1
600,,POLIT STUD-LONDON,2,0,0,0,0,0,0,0,1,0,0,1
601,1.923,QUANTUM INF PROCESS,2,0,0,0,0,0,1,0,0,0,0,1
602,2.410,RELIAB ENG SYST SAFE,2,0,0,0,0,0,0,0,0,0,0,2
603,0.882,REQUIR ENG,2,0,0,0,0,0,0,0,0,0,0,2
604,,RES POLICY,2,0,0,0,0,0,0,0,0,0,0,2
605,0.810,REV CHIM-BUCHAREST,2,0,0,0,0,0,0,0,0,0,0,2
606,1.614,REV SCI INSTRUM,2,0,0,0,0,0,0,0,0,0,1,1
607,,REV SIGNOS,2,0,0,0,0,0,0,0,1,0,0,1
608,,RIVER FLOW 2014,2,0,0,0,0,0,0,0,0,0,1,1
609,1.025,SCI IRAN,2,0,0,0,0,0,0,0,0,0,0,2
610,4.099,SCI TOTAL ENVIRON,2,0,0,0,0,0,1,0,0,0,0,1
611,33.611,SCIENCE,2,0,0,0,0,0,0,0,0,0,0,2
612,0.720,SECUR COMMUN NETW,2,0,0,0,0,0,0,0,0,0,0,2
613,0.741,SIAM J COMPUT,2,0,0,1,0,0,0,0,0,1,0,0
614,1.463,SIAM J CONTROL OPTIM,2,0,0,0,0,0,0,0,0,0,0,2
615,0.654,SIAM J DISCRETE MATH,2,0,0,0,0,0,0,0,0,1,0,1
616,,SOC CHOICE WELFARE,2,0,0,0,0,0,0,0,1,0,0,1
617,1.364,SOC SCI COMPUT REV,2,0,1,0,0,0,0,0,0,0,0,1
618,0.897,SOFTWARE PRACT EXPER,2,0,0,0,0,0,0,0,0,0,0,2
619,1.308,SPE J,2,0,0,0,1,0,0,0,0,0,0,1
620,1.256,SPEECH COMMUN,2,0,0,0,0,0,0,0,2,0,0,0
621,1.127,STAT APPL GENET MOL,2,0,0,0,0,0,0,0,0,0,0,2
622,,TEACH COLL REC,2,0,0,0,0,0,0,0,0,0,0,2
623,0.697,TECHNOL HEALTH CARE,2,0,0,0,1,0,0,0,0,0,0,1
624,0.705,TELECOMMUN SYST,2,0,0,0,1,0,0,0,0,0,0,1
625,,THEOR PSYCHOL,2,0,0,0,0,0,0,0,0,0,0,2
626,,THINK REASONING,2,0,0,0,0,0,0,0,0,0,0,2
627,1.490,TUNN UNDERGR SP TECH,2,0,0,0,0,0,0,0,0,0,0,2
628,1.942,ULTRASONICS,2,0,0,0,0,0,0,0,0,0,0,2
629,0.961,WIREL NETW,2,0,0,0,0,0,0,0,0,0,0,2
630,0.653,WIRELESS PERS COMMUN,2,0,0,0,0,0,0,0,0,1,0,1
631,,WISC LAW REV,2,0,0,0,0,0,0,0,0,0,0,2
632,,WIT TRANS ENG SCI,2,0,0,0,0,0,0,0,0,0,0,2
Copyright © 2018 Clarivate Analytics,,,,,,,,,,,,,,
"By exporting the selected data, you agree to the data usage policy set forth in the Terms of Use",,,,,,,,,,,,,,
