Citing Journal Data,,,,,,,,,,,,,,
,Impact Factor,Cited Journal,All Yrs,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,Rest
1659, ,PSYCHOL FORSCH,2,0,0,0,0,0,0,0,0,0,0,2
1660,3.246,PSYCHOSOM MED,2,0,0,0,0,0,0,0,0,0,0,2
1661, ,QL 98,2,0,0,2,0,0,0,0,0,0,0,0
1662, ,READINGS FUZZY SETS,2,0,0,0,0,0,0,0,2,0,0,0
1663, ,READINGS MACH LEA,2,0,0,0,0,0,0,0,0,0,0,2
1664, ,READINGS NONMONOTONI,2,0,0,0,0,0,0,0,0,0,0,2
1665, ,RELATIONAL DATABASE,2,0,0,0,0,0,0,0,1,1,0,0
1666, ,RES DEV EXPERT SYSTE,2,0,0,0,0,0,1,0,0,0,0,1
1667, ,RES REP INFORMAT,2,0,1,1,0,0,0,0,0,0,0,0
1668, ,RETHINKING INNATENES,2,0,0,0,0,2,0,0,0,0,0,0
1669, ,ROB WORKSH ICMAS,2,0,0,0,0,2,0,0,0,0,0,0
1670, ,RULE BASED EXPERT SY,2,0,0,0,0,0,0,0,0,0,0,2
1671, ,S STEVIN,2,0,0,0,0,0,0,0,0,0,0,2
1672, ,SCHWEIZ Z PSYCHOL,2,0,0,0,0,0,0,0,0,0,0,2
1673, ,SCI ARTIFICIAL,2,0,0,0,0,2,0,0,0,0,0,0
1674, ,SCI SINICA,2,0,0,0,0,0,0,0,0,0,0,2
1675, ,SELFISH GENE,2,0,0,0,0,0,0,0,0,0,0,2
1676, ,SEMANTIC INFORM,2,0,0,0,0,0,0,0,0,0,0,2
1677, ,SEMANTICAL INVESTIGA,2,0,0,0,0,0,0,0,0,0,0,2
1678, ,SEMANTICS COGNITION,2,0,0,0,0,0,0,0,0,0,0,2
1679, ,SEQUENTIAL ANAL,2,0,0,0,0,0,0,0,0,0,0,2
1680, ,SERIES APPL MATH,2,0,0,0,0,0,0,1,0,0,0,1
1681, ,SERIES COMPUT SCI,2,0,0,0,0,0,0,0,0,0,0,2
1682, ,SERIES MACH PERCE,2,0,0,0,0,1,1,0,0,0,0,0
1683, ,SHINKOKINWAKASHU,2,0,0,0,0,0,0,0,0,1,0,1
1684,0.686,SIAM J DISCRETE MATH,2,0,0,0,0,0,0,0,0,0,0,2
1685, ,SIAM NEWS,2,0,0,0,0,0,0,0,0,0,0,2
1686,1.384,SIAM REV,2,0,0,0,0,0,0,0,0,0,0,2
1687, ,SICSTUS PROL US MAN,2,0,1,1,0,0,0,0,0,0,0,0
1688, ,SIMPLE NETWORK MANAG,2,0,0,0,0,0,0,1,0,0,0,1
1689, ,SLOVO SLOVESNOST,2,0,0,0,1,0,1,0,0,0,0,0
1690, ,SMART RETRIEVAL SYST,2,0,0,0,0,0,0,0,0,0,0,2
1691, ,SOCCER SERVER MANUAL,2,0,0,1,1,0,0,0,0,0,0,0
1692, ,SOLUCIONES AVANZADAS,2,0,0,0,2,0,0,0,0,0,0,0
1693, ,SOLVING GEOMETRIC CO,2,0,0,0,0,0,0,0,0,2,0,0
1694, ,SPASS,2,0,2,0,0,0,0,0,0,0,0,0
1695,1.324,SPATIAL VISION,2,0,0,0,0,0,0,0,0,0,0,2
1696, ,SPEECH ACTS,2,0,0,0,0,0,0,0,0,0,0,2
1697, ,SPEECH SPEECH TRANSL,2,0,0,0,0,0,0,1,1,0,0,0
1698, ,SPRACHE KOGNIT,2,0,0,0,0,2,0,0,0,0,0,0
1699, ,SPRACHE MENSCH COMPU,2,0,0,0,0,0,0,0,0,0,0,2
1700, ,SPRINGER VERLAG LNCS,2,0,0,0,0,1,0,0,0,0,0,1
1701, ,SPRINGERVERLAG LNCS,2,0,0,0,1,0,0,0,1,0,0,0
1702,0.803,STAT COMPUT,2,0,0,0,0,1,0,0,0,1,0,0
1703, ,STOC96,2,0,0,0,0,2,0,0,0,0,0,0
1704, ,STOCHASTIC COMPLEXIT,2,0,0,0,0,0,0,0,0,0,0,2
1705, ,STRATEGIES NATURAL L,2,0,0,0,0,0,0,0,0,0,0,2
1706, ,STUD LINGUISTICA,2,0,0,1,0,0,0,0,0,0,0,1
1707, ,STUDY INSTINCT,2,0,0,0,0,0,0,0,0,0,0,2
1708, ,SYMBOLIC COMPUTATION,2,0,0,0,0,0,0,0,0,0,0,2
1709, ,SYNTHESE LIBR,2,0,0,0,0,0,0,0,0,0,0,2
1710, ,SYST LEARN INTRO,2,0,0,0,0,0,0,0,0,0,0,2
1711, ,SYST SOFTWARE,2,0,0,0,0,0,0,0,0,0,0,2
1712, ,SYSTEMES MULTI AGENT,2,0,0,0,0,0,2,0,0,0,0,0
1713, ,TECHNOL PARTNERSH,2,0,0,0,0,0,0,2,0,0,0,0
1714, ,TEMPORAL VERIFICATIO,2,0,0,0,0,0,2,0,0,0,0,0
1715, ,THEOR RECURSIVE FUN,2,0,0,0,0,0,0,0,0,0,0,2
1716, ,THESIS BILKENT U ANK,2,0,0,0,1,0,0,0,1,0,0,0
1717, ,THESIS DARMSTADT U T,2,0,0,1,0,0,0,1,0,0,0,0
1718, ,THESIS DEE PUC RIO,2,0,2,0,0,0,0,0,0,0,0,0
1719, ,THESIS EDINBURGH U,2,0,0,0,0,0,0,0,1,0,0,1
1720, ,THESIS G MASON U,2,0,0,2,0,0,0,0,0,0,0,0
1721, ,THESIS I NATL POLYTE,2,0,0,0,0,0,0,0,0,0,1,1
1722, ,THESIS KATHOLIEKE U,2,0,0,2,0,0,0,0,0,0,0,0
1723, ,THESIS LINKOPING U L,2,0,0,0,0,0,0,0,0,1,1,0
1724, ,THESIS LUND,2,0,0,1,0,0,1,0,0,0,0,0
1725, ,THESIS MONASH U,2,0,1,0,0,0,0,0,0,0,0,1
1726, ,THESIS ROY I TECHN,2,0,0,0,0,0,0,0,0,0,1,1
1727, ,THESIS TU DARMSTADT,2,0,1,0,1,0,0,0,0,0,0,0
1728, ,THESIS TU MUNICH,2,0,0,1,1,0,0,0,0,0,0,0
1729, ,THESIS TU VIENNA,2,0,0,2,0,0,0,0,0,0,0,0
1730, ,THESIS TU WIEN,2,0,0,1,0,0,0,0,1,0,0,0
1731, ,THESIS U AMERICAS PU,2,0,2,0,0,0,0,0,0,0,0,0
1732, ,THESIS U AMSTERDAM,2,0,0,1,0,0,1,0,0,0,0,0
1733, ,THESIS U ERLANGEN NU,2,0,0,0,0,1,0,0,0,0,0,1
1734, ,THESIS U HAMBURG,2,0,0,0,0,0,1,0,0,0,0,1
1735, ,THESIS U ILLINOIS,2,0,1,0,0,0,0,0,1,0,0,0
1736, ,THESIS U MELBOURNE A,2,0,1,1,0,0,0,0,0,0,0,0
1737, ,THESIS U MICHIGAN,2,0,0,0,0,0,0,0,0,0,0,2
1738, ,THESIS U MICHIGAN AN,2,0,0,0,1,0,0,0,0,0,0,1
1739, ,THESIS U ROCHESTER,2,0,0,0,0,0,1,0,0,0,0,1
1740, ,THESIS U STUTTGART,2,0,0,0,0,0,1,0,0,1,0,0
1741, ,THESIS U TORONTO CAN,2,0,0,0,0,0,0,2,0,0,0,0
1742, ,THESIS U WURZBURG,2,0,0,1,1,0,0,0,0,0,0,0
1743, ,THESIS UNAM MEXICO,2,0,2,0,0,0,0,0,0,0,0,0
1744, ,TIME 96 P INT WORKSH,2,0,0,0,0,2,0,0,0,0,0,0
1745, ,TOOLS ARTIFICIAL INT,2,0,0,0,0,0,0,2,0,0,0,0
1746, ,TRANSL MATH MONOGR,2,0,0,0,0,0,0,0,0,0,0,2
1747, ,TRAVELING SALESMAN P,2,0,0,0,0,0,0,0,0,0,0,2
1748, ,TREE AUTOMATA TECHNI,2,0,0,0,1,0,0,0,0,0,0,1
1749, ,UAI 93,2,0,0,0,0,0,0,0,2,0,0,0
1750, ,UAI 94,2,0,0,0,0,0,0,2,0,0,0,0
1751, ,UCI RESPOSITORY MACH,2,0,0,0,0,0,0,2,0,0,0,0
1752, ,UML DISTILLED APPL S,2,0,0,0,2,0,0,0,0,0,0,0
1753, ,UML DISTILLED APPLYI,2,0,0,0,2,0,0,0,0,0,0,0
1754, ,UMLS KNOWL SOURC,2,0,0,1,1,0,0,0,0,0,0,0
1755, ,UNIFIED MODELING LAN,2,0,2,0,0,0,0,0,0,0,0,0
1756, ,UNIFIED THEORIES COG,2,0,0,0,0,0,0,0,0,0,0,2
1757, ,UNIVERSALS LINGUIST,2,0,0,0,0,0,0,0,0,0,0,2
1758, ,UNPUB,2,0,0,1,0,0,0,0,0,0,0,1
1759, ,UNPUB 1 ORDER APPROA,2,0,2,0,0,0,0,0,0,0,0,0
1760, ,UNPUB 2 GENERALIZATI,2,0,0,0,0,0,0,0,0,0,0,2
1761, ,UNPUB ANN PURE APPL,2,1,0,0,0,0,0,0,0,0,0,1
1762, ,UNPUB J AUTOMATED RE,2,1,1,0,0,0,0,0,0,0,0,0
1763, ,UNPUB LEMMA LEMMATIZ,2,0,0,0,0,1,0,0,0,0,0,1
1764, ,UNPUB METHODOLOGICAL,2,0,0,0,2,0,0,0,0,0,0,0
1765,0.389,USER MODEL USER-ADAP,2,0,0,1,0,1,0,0,0,0,0,0
1766, ,VIRTUAL WORLDS,2,0,0,2,0,0,0,0,0,0,0,0
1767, ,VIRTUAL WORLDS SYNTH,2,0,1,1,0,0,0,0,0,0,0,0
1768, ,WADSWORTHBROOKSCOLE,2,0,0,0,0,0,0,0,0,0,0,2
1769, ,WHAT IS NEGATION,2,0,2,0,0,0,0,0,0,0,0,0
1770, ,WORDNET ELECT LEXICA,2,0,0,2,0,0,0,0,0,0,0,0
1771, ,WORK IN PROGR,2,0,0,0,0,0,0,0,0,0,0,2
1772, ,WORKSH CONSTR LANG T,2,0,0,0,0,0,0,2,0,0,0,0
1773, ,WORKSH VAL VER KNOWL,2,0,0,0,0,0,0,0,2,0,0,0
1774, ,XSB PROGRAMMERS MANU,2,0,0,2,0,0,0,0,0,0,0,0
1775, ,Z EXP PSYCHOL,2,1,1,0,0,0,0,0,0,0,0,0
1776, ,Z PSYCHOL,2,0,0,0,0,0,2,0,0,0,0,0
1777, ,ZML,2,0,0,0,0,0,0,0,0,0,0,2
Copyright © 2018 Clarivate Analytics,,,,,,,,,,,,,,
"By exporting the selected data, you agree to the data usage policy set forth in the Terms of Use",,,,,,,,,,,,,,
