Citing Journal Data,,,,,,,,,,,,,,
,Impact Factor,Cited Journal,All Yrs,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,Rest
276, ,P 1 INT C AI PLANN S,2,0,0,0,0,0,0,0,0,2,0,0
277, ,P 1 INT C MULT SYST,2,0,0,0,0,0,2,0,0,0,0,0
278, ,P 1 JOINT WORKSH ART,2,0,0,0,0,0,2,0,0,0,0,0
279, ,P 10 C UNC ART INT S,2,0,0,0,0,0,0,2,0,0,0,0
280, ,P 10 C UNC ART INT U,2,0,0,0,0,0,0,2,0,0,0,0
281, ,P 10 EUR C ART INT V,2,0,0,0,0,0,0,0,0,2,0,0
282, ,P 10 EUR C MACH LEAR,2,0,0,2,0,0,0,0,0,0,0,0
283, ,P 10 M INF PROC SOC,2,0,0,0,0,0,0,2,0,0,0,0
284, ,P 12 C UNC ART INT P,2,0,0,0,0,2,0,0,0,0,0,0
285, ,P 12 INT C LOG PROGR,2,0,0,0,0,0,2,0,0,0,0,0
286, ,P 13 C UNC ART INT P,2,0,0,0,2,0,0,0,0,0,0,0
287, ,P 15 ANN INT ACM SIG,2,0,0,0,0,0,0,0,0,2,0,0
288, ,P 18 ANN INT ACM SIG,2,0,0,0,0,0,2,0,0,0,0,0
289, ,P 1998 ACM SIGMOD C,2,0,0,2,0,0,0,0,0,0,0,0
290, ,P 1998 INT WORKSH DE,2,0,0,2,0,0,0,0,0,0,0,0
291, ,P 2 INT C AI PLANN S,2,0,0,0,0,0,0,2,0,0,0,0
292, ,P 2 INT C ART INT PL,2,0,0,0,0,0,0,2,0,0,0,0
293, ,P 2 INT WORKSH INT A,2,2,0,0,0,0,0,0,0,0,0,0
294, ,P 2 INT WORKSH NONM,2,0,0,0,0,1,0,0,0,0,0,1
295, ,P 22 INT C VER LARG,2,0,0,0,0,2,0,0,0,0,0,0
296, ,P 22 VLDB C BOMB IND,2,0,0,0,0,2,0,0,0,0,0,0
297, ,P 23 INT C VER LARG,2,0,0,0,2,0,0,0,0,0,0,0
298, ,P 3 INT C COMP INT M,2,0,0,0,0,0,2,0,0,0,0,0
299, ,P 3 INT C DAT EXP SY,2,0,0,0,0,0,0,0,0,2,0,0
300, ,P 4 INT S ART INT MA,2,0,0,0,0,2,0,0,0,0,0,0
301, ,P 5 INT C GEN ALG SA,2,0,0,0,0,0,0,0,2,0,0,0
302, ,P 5 INT C PRINC PRAC,2,0,2,0,0,0,0,0,0,0,0,0
