Citing Journal Data: COMPUTERS ,,,,,,,,,,,,,,
,Impact Factor,Cited Journal,All Yrs,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,Rest
327, ,OPEN LEARN,5,0,0,0,0,0,0,1,1,0,1,2
328,4.148,ORGAN RES METHODS,5,0,0,0,0,0,1,0,0,0,0,4
329, ,P 44 ACM TECHN S COM,5,0,5,0,0,0,0,0,0,0,0,0
330, ,P WORLD C E LEARN CO,5,0,0,0,0,1,0,1,1,0,1,1
331, ,P WORLD C ED MULT HY,5,0,0,0,1,1,0,0,1,1,0,1
332, ,PEOPLE LEARN BRAIN M,5,0,0,0,0,0,0,0,0,0,0,5
333,0.280,PHI DELTA KAPPAN,5,0,0,2,0,0,1,0,0,0,0,2
334,3.369,PSYCHON B REV,5,0,1,0,0,1,2,0,0,0,1,0
335,2.127,Q J EXP PSYCHOL,5,0,2,1,0,0,1,0,0,0,0,1
336,0.720,QUAL QUANT,5,0,1,0,1,0,0,0,1,0,0,2
337, ,READING COMPREHENSIO,5,0,0,0,2,0,0,0,1,0,0,2
338, ,SERIOUS GAMES MECH E,5,0,0,0,0,0,5,0,0,0,0,0
339, ,SOC FDN THOUGHT A,5,0,0,0,0,0,0,0,0,0,0,5
340,0.940,SOC PSYCHOL EDUC,5,0,1,0,1,0,0,3,0,0,0,0
341,1.295,SOC SCI RES,5,0,0,0,0,0,1,2,0,0,0,2
342,0.433,TEACH HIGH EDUC,5,0,0,1,0,1,0,0,0,0,0,3
343, ,TEACHING STAT,5,0,0,0,0,0,2,0,0,0,1,2
344, ,VISION RES,5,0,0,1,0,1,0,0,0,1,0,2
345, ,WHAT VIDEO GAMES HAV,5,0,0,0,0,0,0,0,1,0,0,4
346, ,ACAD EXCHANGE Q,4,0,0,0,1,0,0,0,0,1,1,1
347, ,ACM T COMPUT-HUM INT,4,0,1,0,0,0,0,0,0,0,0,3
348, ,ACT LEARN HIGH EDUC,4,0,0,0,0,1,1,0,0,0,0,2
349, ,AI MAG,4,0,1,0,0,1,0,0,0,0,0,2
350, ,AM EDUC,4,0,0,0,0,0,0,0,0,0,0,4
351,0.717,ASIA-PAC J TEACH EDU,4,0,0,0,0,0,1,2,0,0,1,0
352,0.676,ASLIB PROC,4,0,0,0,0,0,1,2,0,1,0,0
353, ,BASICS QUAL R,4,0,0,0,0,0,0,0,0,0,0,4
354, ,CLASS DIFFERENCES ON,4,0,0,0,0,4,0,0,0,0,0,0
355,3.479,COGNITION,4,0,0,0,0,0,1,1,0,0,0,2
356,1.667,COMMUN THEOR,4,0,0,0,0,2,0,0,0,0,0,2
357, ,COMMUNICATIONS ASS I,4,1,0,0,0,1,1,0,0,0,0,1
358, ,COMP GAM INSTR,4,0,0,0,4,0,0,0,0,0,0,0
359,5.678,CURR DIR PSYCHOL SCI,4,0,1,0,0,0,1,0,0,0,0,2
360,1.347,DECISION SCI,4,0,0,0,0,0,1,1,0,1,0,1
361, ,DES EVALUATE RES,4,0,0,0,0,0,0,0,0,2,0,2
362, ,E LEARN,4,0,0,0,0,0,2,0,0,0,2,0
363, ,EARLY CHILDHOOD ED J,4,0,0,1,0,2,1,0,0,0,0,0
364, ,EDUC ASSESSMENT,4,0,1,0,0,0,0,0,0,1,1,1
365, ,EDUC PSYCHOL,4,0,1,0,0,0,0,1,0,0,0,2
366, ,EDUC RES EVALUATION,4,0,0,0,0,0,0,0,0,1,0,3
367,0.648,EDUC REV,4,0,0,0,0,0,0,0,0,0,1,3
368,0.366,EDUC STUD-UK,4,0,0,1,0,1,0,0,0,1,0,1
369, ,EDUCAUSE Q,4,0,0,0,1,1,0,0,1,0,0,1
370,1.482,ELECTRON COMMER R A,4,0,1,0,0,1,1,0,0,0,0,1
371, ,GAMES LEARN SOC L,4,0,0,3,1,0,0,0,0,0,0,0
372, ,HANDB DISTANCE ED,4,0,3,0,0,0,0,0,0,0,0,1
373, ,HANDB TECHNOL PE,4,0,0,0,0,0,0,4,0,0,0,0
374, ,HANDB WRITING RES,4,0,0,0,0,0,0,1,0,3,0,0
375,1.574,HARVARD BUS REV,4,0,0,0,0,0,0,0,0,0,0,4
376, ,HDB MIXED METHODS SO,4,0,0,0,0,0,0,0,0,0,0,4
377, ,HDB RES NEW LITERACI,4,0,0,0,0,0,0,4,0,0,0,0
378,1.151,HIGH EDUC,4,0,0,0,0,0,2,0,0,0,0,2
379,1.905,HUM COMMUN RES,4,0,0,0,0,0,1,0,0,1,0,2
380,0.762,IEEE T PROF COMMUN,4,0,0,0,1,0,0,0,0,0,1,2
381, ,INDEX LEARN STYLE,4,0,0,0,0,0,0,1,0,0,0,3
382, ,INFORM EDUC,4,0,0,1,0,0,1,0,1,0,1,0
383, ,INT J COMPUTERS MATH,4,0,0,0,0,0,0,0,0,0,0,4
384, ,INT J ED TELECOMMUNI,4,0,0,0,0,0,0,0,0,0,0,4
385, ,INT J MATH ED SCI TE,4,0,0,1,0,1,0,0,0,1,0,1
386, ,INT J SCHOLARSHIP TE,4,0,0,4,0,0,0,0,0,0,0,0
387, ,INT J TESTING,4,0,0,0,0,0,0,0,0,2,0,2
388, ,INT JOURNA,4,0,0,1,2,0,1,0,0,0,0,0
389,3.245,INTELLIGENCE,4,0,1,1,0,0,0,1,0,0,0,1
390,1.661,INTERNET RES,4,0,0,1,0,0,0,0,1,0,1,1
391,5.153,J ABNORM PSYCHOL,4,0,0,0,0,0,0,1,0,0,0,3
392,3.818,J ACAD MARKET SCI,4,0,0,0,0,0,0,0,0,0,0,4
393,0.667,J COMMUNITY PSYCHOL,4,0,0,0,0,0,0,0,0,0,0,4
394, ,J COMPUTING SCI COLL,4,0,0,0,1,0,0,0,1,0,0,2
395,5.279,J CONSULT CLIN PSYCH,4,0,0,0,0,0,0,0,0,0,1,3
396,2.549,J EXP CHILD PSYCHOL,4,0,0,1,0,0,0,0,0,1,0,2
397, ,J INSTRUCTIONAL PSYC,4,0,0,0,0,0,0,2,1,0,0,1
398,6.071,J MANAGE,4,0,0,0,0,1,0,0,0,0,0,3
399,3.763,J MANAGE STUD,4,0,0,0,0,0,0,0,0,2,0,2
400, ,J R STAT SOC B,4,0,0,0,0,0,0,0,0,0,0,4
401,2.103,J RES EDUC EFF,4,1,0,0,1,0,2,0,0,0,0,0
402,2.264,J RES PERS,4,0,0,0,0,0,0,0,1,0,0,3
403,2.484,J SERV RES-US,4,0,0,0,0,0,1,0,0,1,1,1
404,1.214,J SOC CLIN PSYCHOL,4,0,0,0,0,0,0,0,0,1,1,2
405,1.529,J SOC ISSUES,4,0,0,0,0,0,0,0,0,0,0,4
406, ,J TECHNOL ED,4,0,0,0,0,0,0,1,0,0,0,3
407, ,J WRITING RES,4,2,0,0,0,0,0,2,0,0,0,0
408, ,JAMA-J AM MED ASSOC,4,0,0,0,0,0,0,1,0,0,1,2
409,1.118,LEARN DISABIL RES PR,4,0,0,1,0,2,0,0,0,0,0,1
410, ,LEARN ENV RES,4,0,0,1,0,1,0,0,0,0,0,2
411, ,LEARN TECHNOL,4,0,0,0,0,0,0,0,0,0,0,4
412,1.100,MEDIA PSYCHOL,4,0,0,0,0,0,0,2,1,0,0,1
413, ,NEURON,4,0,1,0,0,0,2,0,0,0,0,1
414, ,NEW DIRECTIONS ADULT,4,0,0,0,0,0,0,1,0,0,0,3
415,1.444,NEW IDEAS PSYCHOL,4,0,0,1,0,1,0,0,0,0,0,2
416,4.376,OMEGA-INT J MANAGE S,4,0,0,0,0,0,0,1,0,0,0,3
417,0.918,ONLINE INFORM REV,4,0,0,0,1,2,0,1,0,0,0,0
418, ,OPTIMAL EXPERIENCE P,4,0,0,0,0,0,0,0,0,0,0,4
419,3.775,ORGAN SCI,4,0,0,0,0,1,0,0,0,0,0,3
420, ,P 6 INT C HUM ROB IN,4,0,0,0,4,0,0,0,0,0,0,0
421,0.906,PERCEPTION,4,0,0,1,1,0,0,0,0,0,0,2
422,2.909,PERS SOC PSYCHOL B,4,0,0,0,0,0,0,0,0,0,0,4
423, ,PERSPECTIVES SOCIALL,4,0,0,0,0,0,0,0,0,0,0,4
424,1.293,POETICS,4,0,0,0,1,0,0,0,0,3,0,0
425, ,PRINCIPLES INSTRUCTI,4,0,0,0,0,0,0,0,0,0,1,3
426,1.080,PSYCHOL MARKET,4,0,0,0,0,0,0,1,0,0,0,3
427,0.560,PSYCHOL REP,4,0,0,0,0,1,0,0,0,0,2,1
428,0.697,READ WRIT Q,4,0,0,0,0,0,0,0,1,0,1,2
429, ,READING MATRIX,4,0,0,0,0,0,0,0,1,2,0,1
430, ,READING STAT RES,4,0,0,2,0,0,0,1,0,0,0,1
431,1.378,RECALL,4,0,1,0,0,0,1,2,0,0,0,0
432, ,REFLECTIVE PRACTITIO,4,0,0,0,0,0,0,0,0,0,0,4
433,1.566,RES Q EXERCISE SPORT,4,0,0,0,0,0,0,1,0,1,0,2
434,2.280,SCHOOL PSYCHOL REV,4,0,1,0,0,0,0,0,0,0,1,2
435, ,SCI SCOPE,4,1,2,0,0,0,0,1,0,0,0,0
436, ,SCI TEACH,4,0,0,0,1,0,0,0,0,0,0,3
437, ,SCI WRITING THEORIES,4,0,0,0,0,0,0,0,0,0,0,4
438,1.735,SEX ROLES,4,0,0,0,0,0,0,0,0,0,1,3
439,1.303,SOC FORCES,4,0,0,0,1,0,0,1,0,0,0,2
440, ,SPSS SURVIVAL MANUAL,4,0,0,0,0,0,0,0,3,0,1,0
441, ,STUD WRIT,4,0,0,0,0,0,0,0,1,3,0,0
442, ,TECHNOL ENHANCED,4,0,0,0,0,0,3,0,0,0,0,1
443, ,TECHNOL INNOVATIO,4,0,0,0,0,0,0,0,0,0,0,4
444, ,THEOR PRINCIPL,4,0,0,0,0,0,0,0,0,0,0,4
445,1.625,TOP LANG DISORD,4,0,0,0,0,0,1,0,0,0,1,2
446, ,TRANSF AM ED LEARN P,4,0,0,0,0,4,0,0,0,0,0,0
447, ,USING SPSS WINDOWS M,4,0,0,0,0,0,0,0,2,0,1,1
448, ,VIEWS MOT AUT ELT 37,4,0,0,4,0,0,0,0,0,0,0,0
449, ,8 IEEE INT C ADV,3,0,0,0,0,0,0,3,0,0,0,0
450, ,ACM INROADS,3,0,0,0,3,0,0,0,0,0,0,0
451,3.333,ADMIN SCI QUART,3,0,0,0,0,0,0,0,0,0,0,3
452,0.780,ADULT EDUC QUART,3,0,0,0,0,0,0,0,0,0,0,3
453, ,AM ASSOC HIGH EDUC B,3,0,0,0,0,0,0,0,0,0,0,3
454,2.291,ANN ASSOC AM GEOGR,3,0,0,0,0,0,0,0,1,0,0,2
455, ,APA EDUC PSYCHOL HDB,3,0,0,3,0,0,0,0,0,0,0,0
456, ,APPL ARTIF INTELL,3,0,0,0,0,0,0,0,0,0,3,0
457, ,ARCHITECTURE COGNITI,3,0,0,0,0,0,0,0,0,0,0,3
458,0.839,ASIA PAC EDUC REV,3,0,0,0,0,1,0,1,1,0,0,0
459, ,ASSESSMENT LEARN,3,0,0,0,0,0,0,1,0,0,0,2
460, ,ASSOC LEARN TECHNOL,3,0,0,0,1,0,0,0,0,0,0,2
461, ,AUSTRALASIAN JOURNAL,3,0,0,0,0,0,0,0,0,3,0,0
462, ,BEGINNERS GUIDE STRU,3,0,0,0,0,1,0,0,0,0,0,2
463,20.771,BEHAV BRAIN SCI,3,0,0,1,0,0,0,0,0,0,0,2
464, ,BIOL PSYCHIAT,3,0,1,0,0,0,0,0,0,0,1,1
465,1.218,BMC MED EDUC,3,0,0,0,0,0,1,0,0,1,0,1
466, ,BMJ-BRIT MED J,3,0,0,0,0,0,0,0,0,0,0,3
467, ,BOREDOM ANXIETY,3,0,0,0,0,0,0,0,0,0,0,3
468, ,BORN DIGITAL UNDERST,3,0,1,0,0,0,0,2,0,0,0,0
469,2.167,BRIT J MATH STAT PSY,3,0,0,1,0,1,0,0,0,1,0,0
470,1.913,BRIT J SOC PSYCHOL,3,0,0,0,0,0,0,0,0,1,0,2
471, ,CAMBRIDGE HDB LEARNI,3,1,0,0,0,0,0,0,0,2,0,0
472,2.091,CHEM EDUC RES PRACT,3,0,0,0,2,0,0,0,1,0,0,0
473, ,CHI 2008 26 ANN CHI,3,0,0,0,0,0,0,3,0,0,0,0
474, ,CHI2010 P 28 ANN,3,0,0,0,0,3,0,0,0,0,0,0
475,2.574,CHILD ABUSE NEGLECT,3,0,0,0,0,0,0,0,1,0,0,2
476,0.831,COGN SYST RES,3,0,0,0,1,1,0,0,0,1,0,0
477,2.172,COGNITIVE DEV,3,0,0,0,0,0,1,0,0,0,0,2
478, ,COLL STUDENT J,3,0,0,0,2,0,1,0,0,0,0,0
479,0.549,COMMUN DISORD Q,3,0,1,0,2,0,0,0,0,0,0,0
480, ,COMPUT APPL ENG EDUC,3,1,1,0,0,0,1,0,0,0,0,0
481, ,COMPUT KEYSTROKE L,3,0,0,0,0,0,0,0,0,0,3,0
482, ,COMPUT NETW,3,0,0,0,0,0,0,0,0,0,0,3
483, ,COMPUT SUPPORT COL,3,0,0,0,0,0,0,0,0,0,0,3
484, ,COMPUTERS COMPOS,3,0,0,0,0,0,0,0,1,0,0,2
485, ,COMPUTERS ENTERTAINM,3,0,0,0,0,0,0,0,0,0,2,1
486, ,CONFIRMATORY FACTOR,3,0,0,0,0,0,0,0,0,3,0,0
487, ,COOPERATIVE LEARN,3,0,0,0,0,0,0,0,0,0,0,3
488,0.053,CULT EDUC,3,0,0,0,0,0,0,0,0,0,0,3
489, ,CULTURES CONSEQUENCE,3,0,0,0,0,0,0,0,0,0,0,3
490, ,D LIBR MAGAZINE,3,0,0,0,0,0,0,0,0,1,0,2
491,4.000,DEV REV,3,0,1,0,0,0,0,0,0,0,1,1
492, ,DIG TRANSF FRAM ICT,3,0,0,0,0,0,0,0,1,0,0,2
493, ,DIGITAL EDUC REV,3,0,3,0,0,0,0,0,0,0,0,0
494, ,DIGITAL GAME BASED L,3,0,0,0,0,0,0,0,1,0,0,2
495,1.985,DISABIL REHABIL,3,0,0,0,0,0,0,0,0,0,1,2
496, ,DISCOV GROUNDED THEO,3,0,0,0,0,0,0,0,0,0,0,3
497, ,DISTANCE ED SYSTEMS,3,0,0,0,1,0,0,0,0,0,1,1
498, ,ED PSYCHOL COGNITIVE,3,0,0,0,0,0,0,0,0,0,0,3
499, ,ED REFLECTIVE PRACTI,3,0,0,0,0,0,0,0,0,0,0,3
500,1.326,EDUC ADMIN QUART,3,0,0,0,0,0,0,0,0,0,1,2
501, ,EDUC MEAS-ISSUES PRA,3,0,0,0,0,1,0,0,1,0,0,1
502, ,EDUC NET GENERATION,3,0,0,0,0,0,0,0,0,0,3,0
503, ,EDUC PSYCHOL HANDB,3,0,0,0,3,0,0,0,0,0,0,0
504, ,EDUC TECHNOL TEACHE,3,0,0,2,0,0,0,0,1,0,0,0
505, ,EFFECTS USING INSTRU,3,0,0,0,0,0,0,0,0,0,0,3
506,0.720,ELT J,3,0,1,1,0,0,0,1,0,0,0,0
507, ,EMOTION ED ED PSYCHO,3,0,0,0,0,0,0,0,3,0,0,0
508, ,ENGLISH LANGUAGE TEA,3,0,2,1,0,0,0,0,0,0,0,0
509,1.712,EUR J SOC PSYCHOL,3,0,0,0,0,0,0,0,0,0,0,3
510, ,EVALUATION EVIDENCE,3,0,0,0,0,2,1,0,0,0,0,0
511,0.742,EXCEPTIONALITY,3,0,0,2,0,0,0,0,0,0,0,1
512, ,EXPERIENCE EDUC,3,0,0,0,0,0,0,0,0,0,0,3
513, ,FRAM K 12 SCI ED PRA,3,0,1,1,1,0,0,0,0,0,0,0
514,2.500,FUTURE CHILD,3,0,0,0,0,0,1,0,0,0,0,2
515, ,GOOD VIDEO GAMES GOO,3,0,0,0,0,0,0,0,3,0,0,0
516, ,HANDB RES SYNTHESIS,3,0,0,0,0,0,0,0,0,0,0,3
517, ,HDB BLENDED LEARNING,3,0,0,0,0,0,0,0,0,2,1,0
518, ,HDB METACOGNITION ED,3,0,0,0,0,0,3,0,0,0,0,0
519, ,HDB VISUAL LANGUAGES,3,0,0,0,0,0,0,3,0,0,0,0
520,1.273,HUM PERFORM,3,0,0,0,0,1,0,0,0,1,1,0
521,2.398,HUM RELAT,3,0,0,0,0,0,0,0,1,0,0,2
522, ,IEEE T KNOWL DATA EN,3,0,0,0,0,0,1,0,0,1,0,1
523, ,INNOVATE J ONLINE ED,3,0,0,0,0,0,1,1,1,0,0,0
524, ,INT HDB COLLABORATIV,3,0,1,2,0,0,0,0,0,0,0,0
525, ,INT HDB METACOGNITIO,3,0,3,0,0,0,0,0,0,0,0,0
526, ,INT J ARTIF INTELL E,3,0,0,0,0,0,0,0,0,0,1,2
527, ,INT J CONTINUING ENG,3,0,0,0,2,0,0,1,0,0,0,0
528, ,INT J LEARNING MEDIA,3,0,0,1,1,0,1,0,0,0,0,0
529, ,INT J TECHNOL DES ED,3,0,0,0,0,1,0,0,2,0,0,0
530, ,INT J TECHNOLOGY TEA,3,0,0,0,0,0,1,0,2,0,0,0
531,0.568,INT J-TORONTO,3,0,0,0,1,0,0,2,0,0,0,0
532, ,INT PERSPECTIVES MOT,3,0,3,0,0,0,0,0,0,0,0,0
533, ,INTERACTIONS,3,0,0,0,1,0,0,0,0,0,0,2
534, ,INTRO APPL MULTIVARI,3,0,0,0,0,0,0,3,0,0,0,0
535, ,INTRO METAANALYSIS,3,0,0,0,0,0,3,0,0,0,0,0
536, ,J AM STAT ASSOC,3,0,0,0,0,0,0,0,0,0,0,3
537,1.088,J APPL BEHAV ANAL,3,0,0,0,0,0,0,0,1,0,0,2
538,1.326,J BUS ETHICS,3,0,0,0,0,0,0,1,0,0,1,1
539,2.243,J CONSUM PSYCHOL,3,0,0,0,0,1,0,0,0,0,0,2
540,3.125,J CONSUM RES,3,0,0,0,0,0,0,0,0,0,0,3
541,1.180,J DEMOCR,3,0,0,0,0,0,1,0,0,0,0,2
542, ,J EDUC BUSINESS,3,0,0,0,0,0,0,1,0,0,0,2
543, ,J INFORM INFORM TECH,3,0,0,0,0,1,0,1,0,1,0,0
544, ,J INFORM KNOWLEDGE M,3,0,2,0,0,0,0,0,1,0,0,0
545, ,J INSTRUCTIONAL DEV,3,0,0,0,0,0,0,0,0,0,0,3
546,2.609,J MATH PSYCHOL,3,0,0,0,0,2,0,0,0,0,0,1
547, ,J NEW MUSIC RES,3,0,0,2,0,0,0,1,0,0,0,0
548,0.910,J NURS EDUC,3,0,2,0,0,0,0,0,0,0,0,1
549,3.229,J PERS,3,0,0,0,0,0,0,0,0,0,0,3
550,2.090,J PHYS ACT HEALTH,3,0,0,1,0,0,0,1,1,0,0,0
551,1.773,J PSYCHOL,3,0,0,0,0,0,1,0,0,0,0,2
552,2.262,J SCHOOL PSYCHOL,3,0,0,0,0,0,0,0,0,2,0,1
553, ,J STAT SOFTW,3,0,1,1,0,0,0,1,0,0,0,0
554,2.692,J STRATEGIC INF SYST,3,0,0,0,0,0,0,0,0,0,0,3
555, ,J VET MED EDUC,3,0,0,2,0,0,0,0,0,1,0,0
556, ,JOURNAL OF TECHNOLOG,3,0,0,0,0,0,0,0,1,1,1,0
557, ,KNOWING LEARN INS,3,0,0,0,0,0,0,0,0,0,0,3
558, ,LEARN DISABILITIE,3,0,0,0,0,0,0,0,0,0,0,3
559, ,LEARN WEEKLY,3,0,0,3,0,0,0,0,0,0,0,0
560, ,LECT NOTES COMPUT I,3,0,0,0,0,1,1,0,1,0,0,0
561,0.378,LITERACY,3,0,0,0,0,0,0,1,1,0,0,1
562,1.860,MARKET SCI,3,0,0,0,0,0,0,0,0,0,0,3
563,0.462,MEAS EVAL COUNS DEV,3,0,0,0,0,0,1,0,0,0,0,2
564, ,MENT MODELS,3,0,0,0,0,0,0,0,0,0,0,3
565, ,MERLOT J ONLINE LEAR,3,0,0,0,0,1,1,1,0,0,0,0
566,1.289,MERRILL PALMER QUART,3,0,0,0,0,0,0,0,0,1,0,2
567, ,METACOGNITION KNOWIN,3,0,0,0,0,0,0,0,0,0,0,3
568,0.984,MIND BRAIN EDUC,3,0,2,0,0,0,1,0,0,0,0,0
569, ,MIXED METHODOLOGY CO,3,0,0,0,0,0,0,0,0,1,0,2
570, ,MODEL MODEL SCI EDUC,3,0,0,0,0,0,0,1,0,0,2,0
571, ,MOTIVATION ED THEORY,3,0,0,0,0,0,0,1,0,0,0,2
572, ,MOTIVATION LANGUAGE,3,0,0,0,0,0,3,0,0,0,0,0
573, ,MPLUS USERS GUIDE,3,0,0,0,0,0,0,0,0,0,0,3
574, ,MULTIMEDIA SYST,3,0,0,0,0,2,0,0,0,1,0,0
575, ,MULTIPLE REGRESSION,3,0,0,0,0,0,0,0,0,0,0,3
576, ,MUSIC EDUC J,3,0,0,0,0,0,0,0,1,0,0,2
577, ,NAT SCI ED STAND,3,0,0,0,0,0,0,0,0,0,0,3
578, ,NATURALISTIC INQUIRY,3,0,0,0,0,0,0,0,0,0,0,3
579, ,NEUROIMAGE,3,0,0,0,1,1,0,0,0,0,0,1
580,3.302,NEUROPSYCHOLOGIA,3,0,0,0,0,0,1,2,0,0,0,0
581,0.667,NEW DIR CHILD ADOLES,3,0,1,0,0,0,0,0,0,0,0,2
582, ,NEW HDB RES MUSIC TE,3,0,0,0,0,0,0,0,0,0,0,3
583, ,NEW SCI LEARN COGN,3,0,0,0,0,3,0,0,0,0,0,0
584, ,OBSERVING INTERACTIO,3,0,0,0,0,0,0,0,0,0,0,3
585, ,ONLINE LANGUAGE TEAC,3,0,0,3,0,0,0,0,0,0,0,0
586, ,OVERSOLD UNDERUSED C,3,0,0,0,0,0,1,0,0,0,0,2
587, ,P 5 INT C ED DAT MIN,3,0,0,3,0,0,0,0,0,0,0,0
588, ,P 8 INT C COMP SUPP,3,0,0,0,0,0,0,0,3,0,0,0
589, ,P 9 INT C COMP SUPP,3,0,0,0,1,0,2,0,0,0,0,0
590, ,P COMP SUPP COLL LEA,3,0,0,0,0,0,0,0,1,0,0,2
591, ,P INT C ADV LEARN TE,3,0,0,0,0,0,0,0,0,1,0,2
592, ,P INT C COMP SUPP CO,3,0,2,0,1,0,0,0,0,0,0,0
593, ,PEDIATRICS,3,0,0,0,0,0,0,1,1,0,0,1
594, ,PEW INTERNET AM LIFE,3,0,0,1,0,1,0,1,0,0,0,0
595, ,PHYS EDUC,3,0,0,0,2,0,0,0,0,0,0,1
596, ,PRACTICE CONSTRUCTIV,3,0,0,0,0,0,0,0,0,0,0,3
597, ,PRINC STAND SCH MATH,3,0,0,0,0,0,0,0,0,0,0,3
598, ,PROTOCOL ANAL VERBAL,3,0,0,0,0,0,0,0,0,0,0,3
599,3.473,PSYCHOSOM MED,3,0,0,1,0,0,0,0,0,0,0,2
600, ,REGRESSION MODELS CA,3,0,0,0,0,0,0,0,0,0,0,3
601,1.156,REV GEN PSYCHOL,3,0,0,0,0,1,0,0,0,0,0,2
602,0.568,SCAND J EDUC RES,3,0,0,0,0,0,0,0,0,0,1,2
603, ,SCH CHOICE REAL WORL,3,0,0,0,0,0,0,0,0,0,0,3
604,1.237,SCH EFF SCH IMPROV,3,0,0,0,0,0,0,0,0,0,0,3
605, ,SCH LIBR WORLDWIDE,3,0,0,0,0,1,1,0,0,0,0,1
606,2.182,SCHOOL PSYCHOL QUART,3,0,0,0,0,0,0,0,0,0,0,3
607, ,SERIOUS GAMES EDUTAI,3,0,0,0,3,0,0,0,0,0,0,0
608, ,SIMULAT GAMING,3,0,0,0,0,0,0,0,0,0,0,3
609,1.505,SOC DEV,3,0,0,0,0,0,0,0,0,0,0,3
610, ,SOC PERSONALITY P,3,0,0,1,0,2,0,0,0,0,0,0
611, ,SOLVE IT,3,0,0,0,0,0,0,0,0,0,0,3
612, ,STAT METHODS METAANA,3,0,0,0,0,0,0,0,0,0,0,3
613,2.083,STUD SCI EDUC,3,0,0,0,0,0,0,0,0,0,0,3
614, ,TEACHER LIBR,3,0,0,0,1,0,0,0,1,0,0,1
615, ,TEACHERS ARE USING T,3,0,3,0,0,0,0,0,0,0,0,0
616, ,TEACHING EXCEPT,3,0,1,0,0,0,0,0,0,0,0,2
617, ,TEACHING QUALITY LEA,3,0,0,0,1,0,0,0,0,0,0,2
618, ,TECH TRENDS,3,0,0,1,0,0,1,0,0,0,0,1
619, ,TECHNOL KNOWLEDGE,3,0,1,1,1,0,0,0,0,0,0,0
620, ,TEENS SOC MEDIA P,3,0,2,0,0,0,0,0,1,0,0,0
621, ,THE JOURNAL,3,0,1,1,0,0,0,0,0,0,0,1
622, ,THINKING PROBLEM SOL,3,0,0,0,0,0,0,0,0,0,0,3
623, ,TRENDS ISSUES INSTRU,3,0,0,0,0,0,0,0,2,0,0,1
624, ,TURK ONLINE J DIS,3,0,0,0,0,0,0,2,0,1,0,0
625, ,VIRTUAL REAL-LONDON,3,0,0,0,1,0,0,1,0,1,0,0
626, ,VISIBLE LEARN SYN,3,0,0,0,0,0,2,1,0,0,0,0
627, ,WORDS MINDS WE USE L,3,0,0,0,0,0,0,0,0,0,0,3
628, ,WORKING MEMORY,3,0,0,0,0,0,0,0,0,0,0,3
629, ,WORLD C ED MULT HYP,3,0,0,0,0,0,0,0,0,0,2,1
630, ,1 COURSE FACTOR ANAL,2,0,0,0,0,0,0,0,0,0,0,2
631, ,10 IEEE ACM INT C GR,2,0,0,0,0,0,2,0,0,0,0,0
632, ,2001 02 2007 08 INT,2,0,0,0,0,0,2,0,0,0,0,0
633, ,2010 HORIZON REPORT,2,0,0,0,0,2,0,0,0,0,0,0
634, ,2011 HORIZON REPORT,2,0,0,0,2,0,0,0,0,0,0,0
635, ,31 CCRC,2,0,0,0,2,0,0,0,0,0,0,0
636, ,9 INT C MUS PERC COG,2,0,0,0,0,0,0,0,0,2,0,0
637,1.586,ACAD MANAG LEARN EDU,2,0,0,0,0,0,0,0,0,0,2,0
638,6.448,ACAD MANAGE J,2,0,0,0,0,0,0,0,0,0,0,2
639, ,ACM COMPUTERS ENTERT,2,0,0,0,0,0,0,0,0,0,2,0
640, ,ACM SIGMIS DATABASE,2,0,0,0,0,0,0,0,0,0,0,2
641, ,ACM T COMPUT EDUC,2,0,0,0,0,0,2,0,0,0,0,0
642, ,ACM T INFORM SYST,2,0,0,0,0,0,0,0,0,0,0,2
643, ,ADULT EDUC,2,0,0,0,0,0,0,0,0,0,0,2
644,5.318,ADV EXP SOC PSYCHOL,2,0,0,0,0,0,0,0,0,0,0,2
645, ,ADV MIXED METHOD EVA,2,0,0,0,0,0,0,0,0,0,0,2
646, ,ADV PSYCHOL HUMAN IN,2,0,0,0,0,0,0,0,0,0,0,2
647, ,ALT J,2,0,0,0,0,0,0,0,1,1,0,0
648, ,ALT J RES LEARNING T,2,0,0,0,0,0,1,0,0,0,0,1
649,1.766,AM BEHAV SCI,2,0,1,0,0,0,0,0,0,0,1,0
650,2.145,AM J COMMUN PSYCHOL,2,0,0,0,0,0,0,0,0,0,0,2
651,0.619,AM J PSYCHOL,2,0,0,0,0,0,0,0,0,0,0,2
652,3.688,AM POLIT SCI REV,2,0,0,0,0,0,0,0,0,0,0,2
653,4.390,AM SOCIOL REV,2,0,0,0,0,0,0,0,0,0,0,2
654, ,AM STAT,2,0,0,0,0,0,0,0,0,0,0,2
655, ,AMOS 7 0 USERS GUIDE,2,0,0,0,0,0,0,0,0,2,0,0
656, ,ANALOGICAL MIND PERS,2,0,0,0,0,0,0,0,0,0,0,2
657,1.606,ANN AM ACAD POLIT SS,2,0,0,0,0,0,0,0,0,0,0,2
658, ,ANN M NAT COUNC MEAS,2,0,0,1,0,0,0,0,1,0,0,0
659, ,ANN STAT,2,0,0,0,0,0,0,0,0,0,0,2
660,0.960,ANNU REV APPL LINGUI,2,0,0,0,1,0,0,0,0,0,0,1
661,2.023,APPL ERGON,2,0,0,0,0,0,1,0,0,0,0,1
