Citing Journal Data: ARTIFICIAL INTELLIGENCE,,,,,,,,,,,,,,
,Impact Factor,Cited Journal,All Yrs,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,Rest
330, ,P IEEE INT C ROB AUT,2,0,0,1,0,0,0,0,0,0,0,1
331, ,P IEEE RSJ INT C INT,2,0,1,0,0,0,0,0,0,0,0,1
332, ,P IJCAI 07,2,0,0,0,0,0,0,0,0,0,0,2
333, ,P INT C ART INT LAS,2,0,0,0,0,0,1,0,1,0,0,0
334, ,P INT C LANG RES EV,2,0,0,0,0,1,0,0,0,0,0,1
335, ,P INT C SOFTW ENG IC,2,0,0,0,0,1,0,0,0,0,0,1
336, ,P IUI,2,0,0,0,0,0,0,0,0,0,0,2
337, ,P OF THE 3,2,0,1,0,0,1,0,0,0,0,0,0
338, ,P OF THE 9,2,0,0,0,0,2,0,0,0,0,0,0
339, ,P RECSYS 08,2,0,0,0,0,0,0,0,0,0,0,2
340, ,P RECSYS 09,2,0,0,0,0,0,0,0,0,0,0,2
341, ,P UAI,2,0,0,1,0,0,0,0,1,0,0,0
342, ,P WWW,2,0,0,0,0,0,1,0,0,0,0,1
343, ,PARAMETERIZED COMPLE,2,0,0,0,0,1,0,0,0,0,0,1
344,7.512,PHYS REV LETT,2,0,0,0,0,0,0,0,1,0,0,1
345, ,PODS,2,0,0,0,0,0,0,0,0,0,0,2
346, ,PRINCIPLES KNOWLEDGE,2,0,0,1,0,0,0,0,0,0,0,1
347, ,PROBABILISTIC GRAPHI,2,0,0,0,0,0,2,0,0,0,0,0
348, ,PROC CVPR IEEE,2,0,0,0,1,0,1,0,0,0,0,0
349, ,PROC INT CONF DATA,2,0,0,0,1,1,0,0,0,0,0,0
350, ,PROC OF THE 13TH INT,2,0,0,2,0,0,0,0,0,0,0,0
351, ,PROC VLDB ENDOW,2,0,0,0,1,1,0,0,0,0,0,0
352,2.854,PROTEIN SCI,2,0,0,0,0,0,0,0,0,0,0,2
353, ,REASONING KNOWLEDGE,2,0,0,0,0,0,0,0,0,0,0,2
354, ,REINFORCEMENT LEARNI,2,0,0,0,0,0,0,0,0,0,0,2
355,0.892,REV SYMB LOGIC,2,0,0,0,1,0,1,0,0,0,0,0
356,1.256,ROBOT AUTON SYST,2,0,0,0,0,0,2,0,0,0,0,0
357, ,SAT,2,0,0,0,2,0,0,0,0,0,0,0
358, ,SCHEDULING THEOR IT,2,0,0,0,0,0,0,0,0,0,0,2
359, ,SEMANTIC WEB BEYOND,2,0,0,0,0,0,0,1,0,1,0,0
360, ,SIGACT NEWS,2,0,0,1,0,0,0,0,0,0,0,1
361, ,STOC08 P 2008 ACM,2,0,0,0,0,0,0,2,0,0,0,0
362, ,SYNTHESIS LECT ARTIF,2,0,0,1,0,1,0,0,0,0,0,0
363, ,T PROC R SOC VIC,2,0,0,0,0,0,0,0,0,0,0,2
364, ,TECH REP TR,2,0,0,1,1,0,0,0,0,0,0,0
365, ,TECH REP TR9,2,0,1,0,0,0,0,1,0,0,0,0
366, ,THESIS CARNEGIE MELL,2,0,0,0,0,0,0,0,0,0,0,2
367, ,THESIS GEORGIA I TEC,2,0,2,0,0,0,0,0,0,0,0,0
368, ,THESIS STANFORD U,2,0,0,0,0,0,1,0,0,0,0,1
369, ,THESIS U BRIT COLUMB,2,0,0,0,0,0,1,1,0,0,0,0
370, ,THESIS U CALIF,2,0,0,1,0,0,0,0,0,0,0,1
371, ,TRAVELING SALESMAN P,2,0,0,0,0,0,0,0,0,1,0,1
372, ,TUTORIALS STRUCTURED,2,2,0,0,0,0,0,0,0,0,0,0
373, ,WEB INTELL AGENT SYS,2,0,0,0,1,0,0,0,0,0,0,1
374, ,Z MATH LOGIK,2,0,0,0,0,0,0,0,0,0,0,2
Copyright © 2018 Clarivate Analytics,,,,,,,,,,,,,,
"By exporting the selected data, you agree to the data usage policy set forth in the Terms of Use",,,,,,,,,,,,,,
