Citing Journal Data: INTERNATIONAL JOURNAL OF HUMAN-COMPUTER STUDIES,,,,,,,,,,,,,,
,Impact Factor,Cited Journal,All Yrs,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,Rest
266, ,DECISIONS MULTIPLE O,2,0,0,0,0,0,0,0,1,0,0,1
267, ,DES EVERYDAY THIN,2,0,0,0,0,0,0,0,0,0,0,2
268, ,DES SPECIFICATION,2,0,0,1,1,0,0,0,0,0,0,0
269, ,DESIGNING INFORMATIO,2,0,0,0,0,0,2,0,0,0,0,0
270, ,DESIGNING INTERACTIO,2,0,0,0,0,0,0,0,0,0,2,0
271, ,DEV USER INTERFACES,2,0,0,0,0,0,0,0,2,0,0,0
272, ,DISCRETE MATH,2,0,0,0,0,0,0,0,0,0,0,2
273, ,DISTRIBUTED COGNITIO,2,0,0,0,0,0,0,0,2,0,0,0
274, ,DO THINGS WORDS,2,0,0,0,0,0,0,0,0,0,0,2
275, ,ELEMENTS DISCOURSE U,2,0,0,0,0,0,0,0,0,0,0,2
276, ,ENG PSYCHOL HUMAN PE,2,0,0,0,0,0,0,0,0,2,0,0
277, ,ENVIRON HEALTH PERSP,2,0,0,0,0,2,0,0,0,0,0,0
278, ,ETHNOGRAPHY PRINCIPL,2,0,0,0,0,0,1,0,0,0,0,1
279, ,EUR C ART INT ECAI 9,2,0,0,0,0,1,0,0,0,0,0,1
280, ,EUR J OPER RES,2,0,0,0,0,0,1,0,0,0,0,1
281, ,EVOLUTION PHYS,2,0,0,0,0,0,0,0,0,0,0,2
282, ,EXPERT SYST,2,0,0,0,0,0,0,0,0,0,0,2
283, ,EXPERT SYST USER,2,0,0,0,0,0,0,0,0,0,0,2
284, ,EXPERTISE TECHNOL,2,0,0,0,0,0,2,0,0,0,0,0
285, ,EXPLANATION INTERACT,2,0,0,0,0,0,0,0,1,1,0,0
286, ,FIELDNOTES MAKINGS A,2,0,0,0,0,0,0,0,0,0,0,2
287, ,FINANC TIMES 0402,2,0,0,0,2,0,0,0,0,0,0,0
288, ,GARFINKEL ETHNOMETHO,2,0,0,0,0,0,0,0,0,0,0,2
289,1.024,GEOGR ANAL,2,0,0,0,0,0,0,0,0,0,0,2
290, ,HANDB QUAL RES,2,0,0,0,0,2,0,0,0,0,0,0
291,2.561,HARVARD BUS REV,2,0,0,2,0,0,0,0,0,0,0,0
292, ,HIGHLIGHTS MOD AS,2,0,0,0,0,0,0,0,0,0,0,2
293, ,HUM COMPUT CONTR,2,0,0,0,0,0,0,0,0,0,0,2
294, ,HUM FACTORS SOC B,2,0,0,0,0,0,0,0,0,0,0,2
295, ,HUM PERFORMANCE EN,2,0,0,0,0,0,0,0,0,0,0,2
296,0.832,HUM RELAT,2,0,0,0,0,0,0,0,0,0,0,2
297, ,IEEE COMPUT GRAPH,2,0,0,2,0,0,0,0,0,0,0,0
298, ,IEEE SPECTRUM,2,0,0,0,1,0,0,0,0,0,0,1
299, ,IEEE T PATTERN ANAL,2,0,0,0,0,0,0,0,0,1,0,1
300, ,IEEE VISUALIZATION 9,2,0,0,0,0,1,0,0,0,0,1,0
301, ,IJCAI 97 WORKSH COLL,2,0,0,0,2,0,0,0,0,0,0,0
302, ,IMPROVING YOUR HUMAN,2,0,0,0,0,0,0,0,2,0,0,0
303,0.651,INSTR SCI,2,0,0,0,0,0,0,0,0,0,2,0
304,0.529,INT J HUM-COMPUT INT,2,0,0,1,0,1,0,0,0,0,0,0
305, ,INT J IMAG SYST TECH,2,0,2,0,0,0,0,0,0,0,0,0
306,0.424,INT J INFORM MANAGE,2,0,0,1,0,0,0,0,0,0,0,1
307, ,INT J MULTIPHAS FLOW,2,0,0,1,0,0,0,0,0,0,0,1
308, ,INT J SOFTW ENG KNOW,2,0,1,1,0,0,0,0,0,0,0,0
309, ,INTELLIGENT TUTORING,2,0,0,0,0,1,0,0,0,0,0,1
310, ,INTERACTIVE LEARN,2,0,0,0,0,0,0,1,1,0,0,0
311, ,INTERACTIVE SPEECH T,2,0,0,0,0,0,0,0,2,0,0,0
312, ,INTERNET ADDICTION D,2,0,0,0,1,1,0,0,0,0,0,0
313, ,INTRINSIC MOTIVATION,2,0,0,0,0,0,0,0,0,0,0,2
314, ,INTRO NUCL ASTROPHYS,2,0,0,0,0,0,0,0,0,0,0,2
315, ,J AM STAT ASSOC,2,0,0,0,0,0,0,0,0,0,0,2
316,0.722,J APPL SOC PSYCHOL,2,0,0,0,0,0,0,0,0,1,0,1
317, ,J BIOMECH,2,0,0,0,0,0,0,0,0,0,0,2
318,0.086,J EDUC COMPUT RES,2,0,0,0,0,0,0,0,1,0,0,1
319,3.636,J EXP PSYCHOL GEN,2,0,0,0,0,0,1,0,1,0,0,0
320,2.753,J EXP PSYCHOL LEARN,2,0,0,0,0,0,0,0,0,0,0,2
321, ,J EXP THEOR ARTIF IN,2,0,0,0,0,0,2,0,0,0,0,0
